date,open,high,low,close,volume
2019-04-18,65,66,60.320999,62,25764700
2019-04-22,61,68.900002,59.939999,65.699997,9949700
2019-04-23,66.870003,74.168999,65.550003,69,6786500
2019-04-24,71.400002,71.5,63.16,63.200001,4973500
2019-04-25,64.739998,66.849998,62.599998,65,3863300
2019-04-26,66.120003,66.989998,63.599998,66.220001,1527400
2019-04-29,66.529999,68.5,64.75,68.169998,1822300
2019-04-30,68.400002,72.519997,66.669998,72.470001,4113100
2019-05-01,72.720001,76.949997,70.816002,72.760002,3301900
2019-05-02,72.75,75.889999,69.691002,75.5,2525300
2019-05-03,75,80.25,75,79.18,2590300
2019-05-06,75.010002,80.790001,74.5,78.239998,2051800
2019-05-07,77.849998,78.050003,73.25,73.330002,1975200
2019-05-08,74.610001,78.5,74.029999,77.68,2265500
2019-05-09,76.849998,76.989998,74,75.209999,1348200
2019-05-10,75.790001,79.739998,74.769997,79.629997,1555100
2019-05-13,77.389999,77.389999,70.599998,72.540001,2873200
2019-05-14,74.120003,76.885002,73.110001,73.139999,1950400
2019-05-15,73.400002,80,72.209999,79.760002,2426500
2019-05-16,80.120003,87.550003,79.25,83.400002,4580700
2019-05-17,82.25,90.279999,81.879997,89.980003,3442500
2019-05-20,90.099998,91.459999,83.269997,84.669998,3666800
2019-05-21,86.629997,89.699997,84.5,85.440002,2576000
2019-05-22,84.629997,85.699997,82,82.43,1596400
2019-05-23,81.25,81.5,77.260002,78.760002,2856000
2019-05-24,80.480003,81.25,74.199997,76.25,2946800
2019-05-28,76.800003,79.389999,76.800003,77.769997,1641300
2019-05-29,77,77.93,73.583,75.769997,1512100
2019-05-30,76.68,80.970001,76.599998,80.419998,1996000
2019-05-31,78.769997,83.169998,77.779999,79.730003,1594300
2019-06-03,80,81.940002,75.650002,75.900002,1570500
2019-06-04,78.199997,78.879997,76.620003,78.739998,1134900
2019-06-05,80.139999,80.599998,76.239998,78.040001,1295800
2019-06-06,77.400002,79.75,77.029999,79.43,3024000
2019-06-07,93.660004,98.889999,92.5,94.050003,9487800
2019-06-10,98.510002,105.985001,96,102,4852800
2019-06-11,101,101.199997,91.57,94.870003,4372400
2019-06-12,94.599998,104.184998,94,102.769997,3156900
2019-06-13,105.099998,105.171997,98.550003,100.949997,3189100
2019-06-14,100.470001,104.57,99.25,100.290001,1889300
2019-06-17,101,102.446999,97,98.110001,2128500
2019-06-18,100.389999,102,97.510002,99.639999,2272400
2019-06-19,100.489998,104.445,98.629997,102.389999,2592700
2019-06-20,105.010002,107.339996,101.621002,102.300003,2460700
2019-06-21,101.419998,101.531998,97.82,100.470001,2972500
2019-06-24,100.849998,101.5,88.879997,89.410004,6011200
2019-06-25,89.43,91.5,84.629997,85.029999,3744500
2019-06-26,87.919998,89.080002,84.605003,86.330002,2680000
2019-06-27,89.699997,92.330002,87.800003,90.269997,3019500
2019-06-28,91.760002,92.199997,87.25,88.790001,3228300
2019-07-01,85.129997,87.790001,83.099998,86.860001,5306600
2019-07-02,86.269997,86.849998,84,85.129997,1866000
2019-07-03,85.449997,90.599998,84.510002,90.449997,2706100
2019-07-05,90.139999,91.970001,88,91.879997,2582700
2019-07-08,91.440002,92.790001,89.889999,90.760002,1793300
2019-07-09,90.269997,91.269997,89.099998,90.93,1557400
2019-07-10,91.760002,93.449997,91.550003,92.720001,2059300
2019-07-11,92.900002,93.199997,90.452003,91.400002,1784600
2019-07-12,93.010002,94.93,91.370003,93.300003,2689700
2019-07-15,94,100.650002,93.779999,99.800003,3835600
2019-07-16,100.139999,100.5,96.5,97.099998,2120100
2019-07-17,97.620003,101.987,97.540001,99.730003,2314100
2019-07-18,99.239998,99.5,95.015999,95.190002,1948800
2019-07-19,97.150002,97.790001,92.879997,93.379997,1747700
2019-07-22,94.190002,97.464996,93.504997,96.669998,1483000
2019-07-23,97.5,98.150002,93.519997,97.389999,2241700
2019-07-24,97.120003,97.879997,94.684998,95.940002,1283700
2019-07-25,95.839996,99.599998,95.75,97.110001,1870300
2019-07-26,97.949997,104.489998,97.830002,102.199997,3040700
2019-07-29,102.599998,102.998001,92.099998,96.470001,4230300
2019-07-30,95.190002,99.349998,94.029999,95.489998,1635500
2019-07-31,96.43,97.5,93.5,95.510002,1514700
2019-08-01,95.75,98.660004,93.800003,95.099998,1530400
2019-08-02,94.919998,96,92.566002,93.660004,1117100
2019-08-05,90.699997,91.190002,87.290001,89.690002,1774400
2019-08-06,91.5,92.290001,88.099998,90.43,1028700
2019-08-07,89.019997,93.160004,88.019997,92.449997,996100
2019-08-08,93.57,95.839996,93.019997,95.769997,925600
2019-08-09,94.790001,95.489998,93.309998,94.199997,800500
2019-08-12,93.050003,94.18,91.110001,92.160004,779300
2019-08-13,92.059998,96.223,92.059998,95.449997,1167200
2019-08-14,93.199997,94.522003,89.889999,92.650002,1265700
2019-08-15,92.769997,93.440002,89.690002,90.639999,1079800
