ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
CLF,2021.3,14.38,0.85,3.08,0,NA
CLF,2021.2,14.18,0.84,3.04,0,4.01
CLF,2021.1,0,1.01,2.9,0,3.98
CLF,2020.4,0,1.04,2.97,0,6.16
CLF,2020.3,0,0.65,2.28,0,6.55
CLF,2020.2,78.86,0.7,1.97,0,6.59
CLF,2020.1,4.09,0.51,1.26,0,6.24
CLF,2019.4,7.81,1.17,6.19,0,8.79
CLF,2019.3,2.48,0.93,5.22,77.04,8.7
CLF,2019.2,2.64,1.31,9.67,26.86,10.88
CLF,2019.1,2.47,1.25,10.3,34.37,11.63
CLF,2018.4,2,0.95,5.03,12.1,7.32
CLF,2018.3,4.41,1.84,-41.47,26.24,-37.25
CLF,2018.2,5.36,1.31,-7.77,25.59,-10.96
CLF,2018.1,6.27,1.24,-4.04,18.12,-6.91
CLF,2017.4,5.55,1.06,-4.58,9.85,-7.65
CLF,2017.3,13.03,1.08,-2.41,4.33,-3.31
CLF,2017.2,29.81,0.94,-2.92,4.38,-4.05
CLF,2017.1,43.22,0.96,-3.28,4.3,-3.74
CLF,2016.4,8.76,0.98,-1.4,6.61,-2.45
CLF,2016.3,30.8,0.54,-0.91,9.02,-2.27
CLF,2016.2,26.86,0.47,-0.59,3.98,-2.1
CLF,2016.1,5.47,0.24,-0.3,9.78,-2.11
CLF,2015.4,0,0.12,-0.13,0,-2.18
CLF,2015.3,0,0.14,-0.2,4.08,-2.29
CLF,2015.2,0,0.22,-0.36,7.93,-2.5
CLF,2015.1,0,0.22,-0.39,13.87,-2.52
CLF,2014.4,0,0.31,-0.6,13.85,-2.82
CLF,2014.3,0,0.71,-8.38,8.8,-28.14
CLF,2014.2,44.98,0.88,0.31,35.99,0.92
CLF,2014.1,16.48,0.97,0.42,8.73,0.93
CLF,2013.4,10.21,1.04,0.53,14.65,0.91
CLF,2013.3,0,0.52,0.41,0,0.96
CLF,2013.2,0,0.39,0.33,0,1
CLF,2013.1,0,0.42,0.38,0,1.02
CLF,2012.4,0,0.83,0.85,0,1.36
CLF,2012.3,5.39,0.83,0.63,0,0.99
CLF,2012.2,4.32,0.95,0.79,15.7,1
CLF,2012.1,5.4,1.27,1.13,8.32,1
CLF,2011.4,4.64,1.14,1.07,5.3,1.07
CLF,2011.3,3.35,0.96,0.9,3.74,1.04
CLF,2011.2,7.06,1.92,1.74,7.86,1.1
CLF,2011.1,8.24,2.28,2.62,10.82,1.1
CLF,2010.4,8.6,1.99,2.31,8.46,1.03
CLF,2010.3,9.54,1.76,2.1,11.04,1.05
CLF,2010.2,10.15,1.54,1.78,11.02,0.88
CLF,2010.1,25.49,2.95,2.83,36.47,0.96
CLF,2009.4,24.58,2.04,1.98,69.47,0.83
CLF,2009.3,22.2,1.3,1.46,14.85,0.87
CLF,2009.2,8.56,0.76,1.17,4.42,0.9
CLF,2009.1,3.28,0.45,0.98,2.04,1.31
CLF,2008.4,4.39,0.63,1.37,3.21,1.34
CLF,2008.3,8.32,1.33,2.75,13.62,1.55
CLF,2008.2,23.53,3.54,6.03,257.1,1.43
CLF,2008.1,20.33,2.11,3.27,0,1.43
CLF,2007.4,16.08,1.9,2.77,0,1.37
CLF,2007.3,14.52,1.86,2.6,22.21,1.64
CLF,2007.2,11.41,1.67,2.42,18.37,1.07
CLF,2007.1,9.62,1.43,2.75,13.22,1.59
CLF,2006.4,7.17,1.1,1.75,7.03,1.11
CLF,2006.3,NA,NA,1.37,NA,0.99
CLF,2006.2,NA,NA,1.55,NA,1.1
CLF,2006.1,NA,NA,1.82,NA,1.09
CLF,2005.4,NA,NA,NA,NA,1.12
CLF,2005.3,NA,NA,NA,NA,1.02
CLF,2005.2,NA,NA,NA,NA,1.25
CLF,2005.1,NA,NA,NA,NA,1.4
CMC,2021.3,11.08,0.6,1.68,18.4,NA
CMC,2021.2,11.57,0.62,1.75,19.21,1.04
CMC,2021.1,11.45,0.54,1.5,7.91,1.02
CMC,2020.4,9.09,0.43,1.22,5.18,1.08
CMC,2020.3,8.78,0.45,1.29,4,1.16
CMC,2020.2,6.72,0.36,1.11,3.23,1.2
CMC,2020.1,6.76,0.36,1.2,4.29,1.22
CMC,2019.4,9.34,0.41,1.43,6.01,1.24
CMC,2019.3,8.97,0.31,1.09,0,1.31
CMC,2019.2,9.12,0.27,0.96,0,1.41
CMC,2019.1,14.59,0.36,1.23,0,1.49
CMC,2018.4,17.35,0.44,1.43,0,1.49
CMC,2018.3,17.04,0.51,1.57,0,1.23
CMC,2018.2,44.64,0.6,1.76,0,1.23
CMC,2018.1,45.61,0.64,1.8,0,1.01
CMC,2017.4,27.52,0.54,1.48,0,1.02
CMC,2017.3,42.95,0.52,1.42,0,1.12
CMC,2017.2,25.18,0.62,1.34,0,1.31
CMC,2017.1,39.55,0.67,1.61,28.7,1.3
CMC,2016.4,63.42,0.67,1.71,13.1,1.26
CMC,2016.3,29.29,0.45,1.15,3.75,1.29
CMC,2016.2,35.99,0.42,1.27,2.84,1.28
